152|N26472666|40.4113914|-3.7087957|Teatro La Latina
147|N26493376|40.4068764|-3.6889189|Monumento homenaje a las víctimas del 11-M
149|N26751679|39.7976470|2.6914234|Museu de la Mar
152|N26066575|40.4232033|-3.7045590|Teatro Alfil
149|N28978951|43.5454434|-5.6611666|Termas Romanas
142|N29220984|40.9498351|-4.1271421|Puerta de San Andrés
137|N29799108|43.4843881|-5.7536797|Villa romana de Veranes
152|N31023746|39.4715046|-0.3812925|Teatro Círculo
152|N34091542|43.5249821|-5.6151040|Teatro de la Laboral
151|N33613697|41.1930860|-1.7825353|Monasterio de Piedra
149|N32698475|43.1845948|-2.4696395|Armagintzaren Museoa
148|N32968483|43.3847621|-5.8639068|Sagrado Corazón de Jesús
149|N36156871|43.4633817|-3.7832512|Museo Marítimo del Cantábrico
148|N48752947|40.4154017|-3.7073906|Estatua ecuestre de Felipe III
151|N49527321|36.9415741|-1.9093005|Torre de la Mesa Roldán
137|N55688562|43.3932930|-4.6894038|Idolo de Peña Tu
148|N56179859|40.4651944|-3.6894210|Monumento a José Calvo Sotelo
137|N59382331|37.8864401|-4.8672684|Medinat al-Zahra
148|N60573963|42.4646690|-2.4457818|Monumento a Espartero
137|N60632760|43.2922190|-3.9654885|Cueva de El Castillo
137|N60632763|43.2888762|-3.9675997|Cueva de Las Monedas
137|N60632766|43.2896135|-3.9644624|Cueva de las Chimeneas
137|N101331675|42.8295501|-2.3782383|Sorginetxe
152|N104551852|39.4654995|-0.4566810|Teatre i Auditori Municipal d'Aldaia
151|N125774470|43.5279512|-5.6444094|Molín de Viñao
149|N134570196|43.4623560|-3.8040740|Museo de Prehistoria y Arqueología de Cantabria
148|N148845406|43.5373105|-5.6437347|Monumento al Doctor Fleming
147|N153061345|40.4500989|-3.7264266|Homenaje a las víctimas españolas que murieron en el campo de concentración nazi de Mauthausen-Gusen
149|N158849464|40.4225980|-3.6691465|Museo Casa de la Moneda
151|N165388687|39.4713289|-0.3833752|antiguo Cuartel del Pilar
147|N167301842|40.4093166|-3.6915086|Monumento a Claudio Moyano
148|N171402805|43.4823513|-8.2334633|Monumento aos caidos en África
148|N180315679|43.4818571|-8.2330417|Porta do Dique
148|N180330380|43.4785874|-8.2408180|Porta do Parque
152|N196391570|41.3759426|2.1678212|Teatre Tantarantana
137|N197882495|43.3179953|-4.7170756|Cueva de Traúno
137|N198382695|42.6254132|-1.7513943|Dolmen Farangortea (portillo de Eneritz)
151|N195523029|42.3412961|-1.6171894|Recinto amurallado de Rada
142|N209135160|41.3840055|2.1754247|Portal del Bisbe
152|N184049331|40.4195185|-3.7026612|Teatro Príncipe Gran Vía
137|N185847329|43.5691363|-5.7044378|Yacimiento Arqueológico Campa de Torres
149|N185902401|43.5701496|-5.7019253|Parque Arqueológico Campa de Torres
148|N224831094|38.3419823|-0.4861661|Monumento a José Canalejas
143|N226094697|43.3887549|-3.7008178|Palacio de Los Acebedos
152|N235716752|39.9373258|-0.0984355|Teatro Municipal
151|N235784103|39.9355046|-0.1015605|Torre Motxa
148|N240818683|38.3442071|-0.7676845|Virgen de las Nieves
149|N241786295|38.3455562|-0.4794929|Museo palacio Gravina
148|N246784303|43.3525425|-3.7074448|Portalada de Carlos III
149|N247986468|37.3708448|-5.9870050|Museo Arqueológico
149|N244887843|38.3466942|-0.4804366|Museo del Agua - Los Pozos de Garrigós
149|N245798210|39.8522383|-0.4882713|Catedral Basílica de Segorbe
152|N248960859|41.0514413|-0.1316503|Teatro Municipal
148|N248229721|43.2963460|-6.7239077|Texu de Santa Colomba
143|N249287692|42.2812517|-1.2673988|Castillo de Sádaba
143|N249288409|42.4972523|-1.2162670|Castillo de Sos del Rey Católico
149|N248283071|38.0891788|-0.9421632|Casa Museo Miguel Hernández
151|N248604251|43.3399268|-6.4800085|Monasterio de Santa María la Real (claustro)
137|N249427590|42.8632204|-2.3354449|Dolmen de Aizkomendi
143|N251208055|41.6355344|-5.1745110|Castillo de Mota del Marqués
137|N251075467|42.1301449|-2.2666871|Parque la Senoba
137|N251076172|42.1377095|-2.2553700|Yacimiento de Valdecevillo
137|N251076173|42.1257646|-2.2304141|Yacimiento Villar-Poyales
137|N251076174|42.1207328|-2.2075259|Yacimiento de Navalsaz
137|N251076252|42.0843002|-2.0881782|Yacimiento de los Cayos
151|N252475113|39.5911735|-0.3045474|Castillo de Cebolla
148|N252745116|43.3792827|-3.7787946|Monumento al indiano
148|N253835720|42.4626124|-2.4444750|Estatua del Labrador
148|N254021929|39.4634664|-0.3298080|Monument a Joaquim Sorolla
137|N255174020|42.2532766|-1.8368748|Bodegas Romanas de Funes
149|N255288522|40.4234289|-3.6888894|Museo Arqueológico Nacional
143|N256462684|36.8554614|-2.0149662|Torre de los Alumbres
143|N256463099|36.8637105|-2.0042257|Castillo de San Ramón
151|N256589890|42.3473909|-1.7293116|La Torre
149|N259491671|43.3229005|-1.9921186|Aquarium - Sociedad Oceanográfica de Gipuzkoa
147|N259498958|41.6520520|-0.8810072|Monumento a los mártires de la religión y de la patria
148|N259997251|43.4788604|-8.2410732|Fonte da Fama
152|N260252889|40.4600491|-3.4744017|Teatro Municipal José María Rodero
151|N260265608|39.7901320|-5.2141529|Molinos del Conde
151|N262760384|40.4438490|-3.9552380|Castillo de Aulencia
148|N263797273|41.6483325|-0.8848123|Monumento al Justiciazgo
148|N263797275|41.6498736|-0.8875618|Puerta del Carmen
148|N264083417|41.6488336|-0.8793671|Monumento a los Sitios de Zaragoza
137|N264937854|43.1788833|-3.9764643|Castro de La Espina del Gallego
152|N267588624|40.4286860|-3.7032672|Teatro Maravillas
147|N268433494|41.5629388|-5.1336282|Monumento a los Comuneros
147|N269235200|43.0205560|-1.3234557|Errolanen monumentua / Monumento a Roldán
147|N269582987|41.8152975|2.0919638|La Creu
147|N271245431|42.3410205|-1.7927969|Castillo de Peralta (Ruinas)
151|N271245658|42.3391543|-1.7923532|Atalaya musulmana
151|N271245675|42.3408643|-1.7928345|Pozo de los Moros
148|N271246286|42.3385415|-1.7934320|Campanar
137|N271418678|40.6316826|-5.0519311|Necrópolis medieval de La Coba
149|N268923760|39.6212427|2.7468095|Museu del fang
137|N269053832|42.0892280|-5.9973791|campamento romano de Petavonium
148|N274103960|41.6555787|-0.8924138|Agustina de Aragón
137|N275648722|40.4302018|-2.6699792|Ercavica (Ciudad Romana)
148|N276154480|43.3133626|-2.6800011|Gernikako Arbola
147|N276945298|40.1655529|0.0147919|Arco romano de Cabanes
143|N277975779|42.6968876|-1.6378372|Castillo de Tiebas
137|N279390707|41.6693660|-2.6208054|Villa Tardo-Romana
137|N279399051|38.6554137|1.3950113|Cap de Barbaria I
143|N279785895|41.2368170|-3.7596999|Castillo de Castilnovo
148|N279832318|42.3935948|1.0146384|Església de Sant Quiri
149|N280764164|36.7420420|-5.1673133|Museo Taurino
149|N280764185|36.7393377|-5.1649791|Museo Lara
148|N282708254|40.5155776|-3.6855555|Nuestra Señora de Valverde
147|N283316305|42.3984878|-8.8066859|Gigante
137|N283115792|42.6216104|-1.3030018|Villa Romana de Liedena
151|N281757651|43.4055989|-8.1719604|Antigas Murallas
152|N288930059|39.4237012|-0.4802620|L'Auditori Municipal de Torrent
148|N288932285|39.4364818|-0.4634335|Torre del Castillo de Torrent
149|N289013824|37.3627430|-2.3012835|Museo Casa Ibáñez
148|N289049008|37.9760247|-0.6669770|A las Culturas del Mediterráneo
148|N292259923|40.6419008|-4.1553221|El Valle de los Caídos
147|N292285064|37.3834634|-5.9879143|Monumento a Cristóbal Colón
147|N292804193|36.7394310|-5.1634086|Arco de Felipe V
148|N293533223|43.2094392|-2.4203639|Olasoko Hilerria
148|N294947632|42.3045171|-1.4175687|Monumento al Pastor Bardenero
152|N295148472|37.1761515|-3.5848327|Teatro del Generalife
149|N295416106|43.2787047|-1.9987328|Txillida Leku
148|N296206791|42.3708001|-4.9999046|Ermita de la Virgen del Puente
148|N296216289|42.3711186|-5.0329415|Torre del Reloj
148|N297037522|43.2422754|-4.6413246|La Brigada Machado
148|N298260704|36.8424692|-2.4686061|Estatua al Sagrado Corazón de Jesús
151|N298516653|40.5269767|-3.9844160|Casa de la Patata
137|N299159063|43.2771426|-2.3680397|Prailehaitz
149|N299248200|43.3229981|-1.9910323|Untzi museoa
147|N299660207|38.0542730|-1.2136620|Noria de Riego Antigua
149|N300748728|40.4178789|-3.6897433|Museo Nacional de Artes Decorativas
148|N300752139|40.4409415|-3.6908316|Monumento a la Constitución
143|N301625746|40.1966596|-0.2028574|Castillo de Adzaneta
151|N301654227|40.2448960|-0.2860070|El Castell
149|N301765275|36.7236603|-2.1910564|Aula del Mar
137|N302403737|41.5750018|-3.0947549|Uxama
151|N304370425|40.0350280|-0.0054745|Castell Vell
148|N304489104|40.8583134|-3.8954143|Monumento al Guarda Forestal
147|N304571744|36.7458456|-3.8827647|Barco de Chanquete "La Dorada"
148|N305016597|39.5756018|2.6536235|Rei en Jaume I
149|N305931145|43.0126593|-2.2732178|Zeraingo Herri museoa
143|N306347007|38.6319339|-0.8609152|Castillo de Villena
143|N307475117|39.9622868|-0.2593477|Castillo de Onda
152|N307845057|36.7467099|-3.8782911|Centro Cultural Villa de Nerja
137|N307845094|36.7276944|-3.9589890|Horno de Alfareros
137|N307845115|36.7488168|-3.8805654|Fábrica San Miguel
142|N308002653|40.4806293|-3.3726275|Puerta de Madrid
143|N311589737|42.0815009|0.7279462|Torre d'Alsamora
148|N311307553|40.3324054|-3.6500122|Sexta Esclusa del Real Canal de Manzanares
148|N311307556|40.3277439|-3.6410362|Séptima Esclusa del Real Canal de Manzanares
148|N311307641|40.3520770|-3.6722962|Cuarta Esclusa del Real Canal de Manzanares
148|N312004909|43.3788064|-3.7790135|Monumento a la Marina de Castilla
152|N312395632|40.4681078|-3.6996284|Liberarte
149|N312682275|41.3662112|2.1572088|Museu Olímpic i de l'esport
147|N312888956|41.3863896|2.1867952|Barcelona a Prim
137|N313354455|40.3079654|-3.6187991|Villa Romana
143|N314174608|38.2679487|-0.6986938|Museo Arqueológico Municipal Alejandro Ramos Folqués
143|N314392489|38.0203946|-1.0976860|Castillo de Monteagudo
149|N315545691|39.9792974|0.0220270|Planetario de Castellón
151|N316216815|41.5487039|-2.0447404|Peñalcazar
152|N317371667|40.3901767|-3.6836845|Auditorio
149|N317911511|40.3993218|-3.6921489|Museo del Ferrocarril de Madrid
137|N318330728|42.1262731|1.0768187|Jaciment paleontològic de la Posa (dinosaures)
143|N319791268|36.0040912|-5.6097877|Castillo
148|N319791269|36.0093530|-5.6070451|Castillo de Santa Catalina
148|N319814005|36.4455250|-5.2664881|Puerto de la Cruz
151|N319565498|36.5931370|-5.3408950|Torre de Moro
138|N320431259|36.4619886|-5.0490259|Mondo Studios
147|N320586161|36.4369959|-5.2758060|Monumento Guerra Civil
151|N320622564|36.4594024|-5.0417454|Torre Vigía  de Saladillo
151|N321484711|36.8659488|-2.4460024|Torre de Cárdenas
147|N321601845|36.8407861|-2.4652023|John Lennon
151|N321629887|41.3215817|1.4958928|Masia Bartomeu
147|N323204845|39.9865394|-0.0451991|Monolito a José Luis Puchol y Paco Pascual
151|N323232322|40.6853366|-4.0348041|Posada Romana de Collado Mediano
149|N323968884|39.4221029|-6.5047324|Museo Vostell Malpartida
